-,CÔNG ĐOẠN:  - 283 MẺ,,,,,,,,,,,,,,,,,,,
105,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.09.A.FA1,XANH MINT SO 21.03.05.E2,180,250,1W161,,,,7,"141,70","0,00",101800,,,,
106,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W216,,,,7,"141,50","0,00",101800,,,,
107,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W217,,,,7,"141,10","0,00",101800,,,,
108,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W218,,,,8,"162,20","0,00",101800,,,,
109,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W219,,,,8,"161,40","0,00",101800,,,,
110,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W220,,,,8,"161,90","0,00",101800,,,,
111,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W221,,,,8,"161,20","0,00",101800,,,,
112,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W222,,,,8,"161,50","0,00",101800,,,,
113,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W223,,,,8,"160,50","0,00",101800,,,,
114,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W224,,,,8,"159,10","0,00",101800,,,,
115,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W225,,,,8,"159,60","0,00",101800,,,,
116,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W226,,,,8,"162,40","0,00",101800,,,,
117,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W227,,,,8,"161,40","0,00",101800,,,,
118,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W228,,,,8,"160,90","0,00",101800,,,,
119,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W229,,,,8,"153,10","0,00",101800,,,,
120,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W230,,,,8,"162,00","0,00",101800,,,,
121,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W231,,,,8,"161,50","0,00",101800,,,,
122,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W232,,,,8,"160,60","0,00",101800,,,,
123,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W233,,,,8,"164,90","0,00",101800,,,,
124,NPT 01.21,NPT F03 - 5MF 1112/001,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.10.A.FA1,XANH NAVY SO 21.03.05.N2,180,250,1W234,,,,8,"162,70","0,00",101800,,,,
125,NPT 01.21,NPT F03 - 5MF 1112/002,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.12.G.FA1,NÂU SỮA SO 21.03.05.C1,180,250,1W641,,,,7,"141,20","0,00",101800,,,,
126,NPT 01.21,NPT F03 - 5MF 1112/002,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.12.G.FA1,NÂU SỮA SO 21.03.05.C1,180,250,1W642,,,,7,"138,20","0,00",101800,,,,
127,NPT 01.21,NPT F03 - 5MF 1112/002,NHẬT PHÁT,FRENCH TERRY CVC30 ECO + CVC30 ECO + E20,21.04.12.D.FA1,RÊU SO 21.03.05.N2,180,250,1W236,,,,7,"131,40","0,00",101800,,,,
