36,23/02/2021 12:00:00 AM,BYMN023,,DHY 04.21 - POLO026-S21,DHY 364-5MB 1104/040,ĐỨC DUY,BO CỔ CO20//3+E30,45*7.5,30,12,"89,60","0,00",12,"50,90","0,00",Nhập Mộc KH,45*7.5,MỘC A.HIẾU,,,trang,26/02/2021 5:23:00 AM
37,23/02/2021 12:00:00 AM,BYMN022,,DHY 04.21 - POLO026-S21,DHY 364-5MB 1104/039,ĐỨC DUY,BO CỔ CO20//3+E30,43*7.5,30,12,"92,20","0,00",12,"92,00","0,00",Nhập Mộc KH,43*7.5,MỘC A.HIẾU,,,trang,26/02/2021 5:23:00 AM
38,23/02/2021 12:00:00 AM,BYMN021,,DHY 04.21 - POLO026-S21,DHY 364-5MB 1104/038,ĐỨC DUY,BO CỔ CO20//3+E30,41*7.5,30,3,"15,80","0,00",3,"15,80","0,00",Nhập Mộc KH,41*7.5,MỘC A.HIẾU,,,trang,26/02/2021 5:23:00 AM
39,23/02/2021 12:00:00 AM,BYMN020,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205-210,91,"1814,40","0,00",91,"1822,80","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
40,23/02/2021 12:00:00 AM,BYMN020,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205~210,91,"1814,40","0,00",91,"1822,80","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
41,23/02/2021 12:00:00 AM,BYMN019,,DHY 03.21 - POLO017-S21,DHY 363-5MP 0870/031,ĐỨC DUY,PIQUE CO20,230,250,27,"548,20","0,00",27,"551,30","0,00",Nhập Mộc KH,5M,M26,,,trang,01/03/2021 7:43:00 AM
42,23/02/2021 12:00:00 AM,BYMN018,,BOO 35.20,BOO 306-5MS 0680/046,BOO,SINGLE COP26 ECO,180,180,20,"406,40","0,00",20,"408,30","0,00",Nhập Mộc KH,5M,M25,,,trang,26/02/2021 5:31:00 AM
43,22/02/2021 12:00:00 AM,BYMN017,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205~210,59,"1181,40","0,00",0,"0,00","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
44,22/02/2021 12:00:00 AM,BYMN017,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205-210,59,"1181,40","0,00",0,"0,00","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
45,05/02/2021 12:00:00 AM,BYMN016,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205~210,60,"1193,00","0,00",27,"520,80","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
46,05/02/2021 12:00:00 AM,BYMN016,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205-210,60,"1193,00","0,00",27,"520,80","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
47,05/02/2021 12:00:00 AM,BYMN015,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205-210,90,"1792,60","0,00",94,"1810,70","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
48,05/02/2021 12:00:00 AM,BYMN015,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205~210,90,"1792,60","0,00",94,"1810,70","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
49,05/02/2021 12:00:00 AM,BYMN014,,DHY 02.21 - TSH 015-S21,DHY 356-5MI 0796/013,ĐỨC DUY,INTERLOCK COP40,160,230,1,"24,90","0,00",1,"25,00","0,00",Nhập Mộc KH,MỘC QUANG KIỆT,,,,trang,26/02/2021 3:43:00 PM
